instType,instId,tradeId,ordId,clOrdId,billId,tag,fillPx,fillSz,side,posSide,execType,feeCcy,fee,ts,subType
SWAP,KSM-USDT-SWAP,47424309,684334395897384970,null,684335294799646754,null,53.85,57.0,sell,net,M,USDT,-0.0245556,1709430248000,2
SWAP,KSM-USDT-SWAP,47424383,684334395897384970,null,684335295000973366,null,53.85,100.0,sell,net,M,USDT,-0.04308,1709430248000,2
SWAP,KSM-USDT-SWAP,47424377,684334395897384970,null,684335294988390411,null,53.85,100.0,sell,net,M,USDT,-0.04308,1709430248000,2
SWAP,KSM-USDT-SWAP,47424380,684334395897384970,null,684335294992584735,null,53.85,244.0,sell,net,M,USDT,-0.1051152,1709430248000,2
SWAP,KSM-USDT-SWAP,47424365,684334395897384970,null,684335294984196100,null,53.85,99.0,sell,net,M,USDT,-0.0426492,1709430248000,2
SWAP,KSM-USDT-SWAP,47424342,684334395897384970,null,684335294875144240,null,53.85,100.0,sell,net,M,USDT,-0.04308,1709430248000,2
SWAP,KSM-USDT-SWAP,47424379,684334395897384970,null,684335294992584705,null,53.85,149.0,sell,net,M,USDT,-0.0641892,1709430248000,2
SWAP,KSM-USDT-SWAP,47424355,684334395897384970,null,684335294904504373,null,53.85,274.0,sell,net,M,USDT,-0.1180392,1709430248000,2
SWAP,KSM-USDT-SWAP,47424163,684334395897384970,null,684334710696677381,null,53.85,117.0,sell,net,T,USDT,-0.1890135,1709430109000,2
SWAP,KSM-USDT-SWAP,47424153,684334395897384970,null,684334710692483090,null,53.87,99.0,sell,net,T,USDT,-0.1599939,1709430109000,2
SWAP,KSM-USDT-SWAP,47424319,684334395897384970,null,684335294837395471,null,53.85,139.0,sell,net,M,USDT,-0.0598812,1709430248000,2
SWAP,KSM-USDT-SWAP,47424308,684334395897384970,null,684335294795452449,null,53.85,2000.0,sell,net,M,USDT,-0.8616,1709430248000,2
SWAP,KSM-USDT-SWAP,47424344,684334395897384970,null,684335294879338498,null,53.85,100.0,sell,net,M,USDT,-0.04308,1709430248000,2
SWAP,KSM-USDT-SWAP,47424334,684334395897384970,null,684335294849978381,null,53.85,49.0,sell,net,M,USDT,-0.0211092,1709430248000,2
SWAP,KSM-USDT-SWAP,47424390,684334395897384970,null,684335295000973397,null,53.85,100.0,sell,net,M,USDT,-0.04308,1709430248000,2
SWAP,KSM-USDT-SWAP,47424097,684334395897384970,null,684334395909967881,null,53.93,2.0,sell,net,T,USDT,-0.0032358,1709430034000,2
SWAP,KSM-USDT-SWAP,47424314,684334395897384970,null,684335294824812590,null,53.85,86.0,sell,net,M,USDT,-0.0370488,1709430248000,2
SWAP,KSM-USDT-SWAP,47424160,684334395897384970,null,684334710696677376,null,53.86,48.0,sell,net,T,USDT,-0.0775584,1709430109000,2
SWAP,KSM-USDT-SWAP,47424338,684334395897384970,null,684335294866755590,null,53.85,99.0,sell,net,M,USDT,-0.0426492,1709430248000,2
SWAP,KSM-USDT-SWAP,47424364,684334395897384970,null,684335294980001830,null,53.85,49.0,sell,net,M,USDT,-0.0211092,1709430248000,2
SWAP,KSM-USDT-SWAP,47424096,684334395897384970,null,684334395909967879,null,53.93,6.0,sell,net,T,USDT,-0.0097074,1709430034000,2
SWAP,KSM-USDT-SWAP,47424316,684334395897384970,null,684335294829006848,null,53.85,781.0,sell,net,M,USDT,-0.3364548,1709430248000,2
SWAP,KSM-USDT-SWAP,47424387,684334395897384970,null,684335295000973383,null,53.85,100.0,sell,net,M,USDT,-0.04308,1709430248000,2
SWAP,KSM-USDT-SWAP,47424322,684334395897384970,null,684335294837395487,null,53.85,100.0,sell,net,M,USDT,-0.04308,1709430248000,2
SWAP,KSM-USDT-SWAP,47424161,684334395897384970,null,684334710696677377,null,53.85,6.0,sell,net,T,USDT,-0.009693,1709430109000,2
SWAP,KSM-USDT-SWAP,47424313,684334395897384970,null,684335294824812585,null,53.85,870.0,sell,net,M,USDT,-0.374796,1709430248000,2
SWAP,KSM-USDT-SWAP,47424327,684334395897384970,null,684335294841589824,null,53.85,7.0,sell,net,M,USDT,-0.0030156,1709430248000,2
SWAP,KSM-USDT-SWAP,47424340,684334395897384970,null,684335294875144223,null,53.85,100.0,sell,net,M,USDT,-0.04308,1709430248000,2
SWAP,KSM-USDT-SWAP,47424328,684334395897384970,null,684335294845784065,null,53.85,100.0,sell,net,M,USDT,-0.04308,1709430248000,2
SWAP,KSM-USDT-SWAP,47424345,684334395897384970,null,684335294879338500,null,53.85,32.0,sell,net,M,USDT,-0.0137856,1709430248000,2
SWAP,KSM-USDT-SWAP,47424388,684334395897384970,null,684335295000973387,null,53.85,100.0,sell,net,M,USDT,-0.04308,1709430248000,2
SWAP,KSM-USDT-SWAP,47424339,684334395897384970,null,684335294870949897,null,53.85,41.0,sell,net,M,USDT,-0.0176628,1709430248000,2
SWAP,KSM-USDT-SWAP,47424335,684334395897384970,null,684335294854172678,null,53.85,81.0,sell,net,M,USDT,-0.0348948,1709430248000,2
SWAP,KSM-USDT-SWAP,47424333,684334395897384970,null,684335294849978371,null,53.85,49.0,sell,net,M,USDT,-0.0211092,1709430248000,2
SWAP,KSM-USDT-SWAP,47424368,684334395897384970,null,684335294984196117,null,53.85,99.0,sell,net,M,USDT,-0.0426492,1709430248000,2
SWAP,KSM-USDT-SWAP,47424389,684334395897384970,null,684335295000973395,null,53.85,100.0,sell,net,M,USDT,-0.04308,1709430248000,2
SWAP,KSM-USDT-SWAP,47424343,684334395897384970,null,684335294875144244,null,53.85,8.0,sell,net,M,USDT,-0.0034464,1709430248000,2
SWAP,KSM-USDT-SWAP,47424369,684334395897384970,null,684335294984196118,null,53.85,290.0,sell,net,M,USDT,-0.124932,1709430248000,2
SWAP,KSM-USDT-SWAP,47424372,684334395897384970,null,684335294984196133,null,53.85,147.0,sell,net,M,USDT,-0.0633276,1709430248000,2
SWAP,KSM-USDT-SWAP,47424337,684334395897384970,null,684335294862561298,null,53.85,24.0,sell,net,M,USDT,-0.0103392,1709430248000,2
SWAP,KSM-USDT-SWAP,47424336,684334395897384970,null,684335294862561284,null,53.85,1026.0,sell,net,M,USDT,-0.4420008,1709430248000,2
SWAP,KSM-USDT-SWAP,47424325,684334395897384970,null,684335294841589813,null,53.85,50.0,sell,net,M,USDT,-0.02154,1709430248000,2
SWAP,KSM-USDT-SWAP,47424370,684334395897384970,null,684335294984196122,null,53.85,49.0,sell,net,M,USDT,-0.0211092,1709430248000,2
SWAP,KSM-USDT-SWAP,47424366,684334395897384970,null,684335294984196109,null,53.85,149.0,sell,net,M,USDT,-0.0641892,1709430248000,2
SWAP,KSM-USDT-SWAP,47424374,684334395897384970,null,684335294984196148,null,53.85,50.0,sell,net,M,USDT,-0.02154,1709430248000,2
SWAP,KSM-USDT-SWAP,47424155,684334395897384970,null,684334710692483099,null,53.87,1.0,sell,net,T,USDT,-0.0016161,1709430109000,2
SWAP,KSM-USDT-SWAP,47424353,684334395897384970,null,684335294900310037,null,53.85,50.0,sell,net,M,USDT,-0.02154,1709430248000,2
SWAP,KSM-USDT-SWAP,47424391,684334395897384970,null,684335295000973401,null,53.85,100.0,sell,net,M,USDT,-0.04308,1709430248000,2
SWAP,KSM-USDT-SWAP,47424312,684334395897384970,null,684335294824812575,null,53.85,56.0,sell,net,M,USDT,-0.0241248,1709430248000,2
SWAP,KSM-USDT-SWAP,47424354,684334395897384970,null,684335294904504322,null,53.85,49.0,sell,net,M,USDT,-0.0211092,1709430248000,2
SWAP,KSM-USDT-SWAP,47424331,684334395897384970,null,684335294845784111,null,53.85,50.0,sell,net,M,USDT,-0.02154,1709430248000,2
SWAP,KSM-USDT-SWAP,47424373,684334395897384970,null,684335294984196138,null,53.85,52.0,sell,net,M,USDT,-0.0224016,1709430248000,2
SWAP,KSM-USDT-SWAP,47424310,684334395897384970,null,684335294799646767,null,53.85,5246.0,sell,net,M,USDT,-2.2599768,1709430248000,2
SWAP,KSM-USDT-SWAP,47424392,684334395897384970,null,684335295005167620,null,53.85,50.0,sell,net,M,USDT,-0.02154,1709430248000,2
SWAP,KSM-USDT-SWAP,47424347,684334395897384970,null,684335294879338508,null,53.85,100.0,sell,net,M,USDT,-0.04308,1709430248000,2
SWAP,KSM-USDT-SWAP,47424378,684334395897384970,null,684335294988390495,null,53.85,282.0,sell,net,M,USDT,-0.1214856,1709430248000,2
SWAP,KSM-USDT-SWAP,47424330,684334395897384970,null,684335294845784102,null,53.85,99.0,sell,net,M,USDT,-0.0426492,1709430248000,2
SWAP,KSM-USDT-SWAP,47424323,684334395897384970,null,684335294837395493,null,53.85,15.0,sell,net,M,USDT,-0.006462,1709430248000,2
SWAP,KSM-USDT-SWAP,47424329,684334395897384970,null,684335294845784077,null,53.85,50.0,sell,net,M,USDT,-0.02154,1709430248000,2
SWAP,KSM-USDT-SWAP,47424318,684334395897384970,null,684335294837395462,null,53.85,49.0,sell,net,M,USDT,-0.0211092,1709430248000,2
SWAP,KSM-USDT-SWAP,47424375,684334395897384970,null,684335294984196174,null,53.85,50.0,sell,net,M,USDT,-0.02154,1709430248000,2
SWAP,KSM-USDT-SWAP,47424317,684334395897384970,null,684335294833201199,null,53.85,50.0,sell,net,M,USDT,-0.02154,1709430248000,2
SWAP,KSM-USDT-SWAP,47424156,684334395897384970,null,684334710692483102,null,53.87,40.0,sell,net,T,USDT,-0.064644,1709430109000,2
SWAP,KSM-USDT-SWAP,47424371,684334395897384970,null,684335294984196128,null,53.85,435.0,sell,net,M,USDT,-0.187398,1709430248000,2
SWAP,KSM-USDT-SWAP,47424394,684334395897384970,null,684335295005167646,null,53.85,4949.0,sell,net,M,USDT,-2.1320292,1709430248000,2
SWAP,KSM-USDT-SWAP,47424098,684334395897384970,null,684334395909967882,null,53.93,49.0,sell,net,T,USDT,-0.0792771,1709430034000,2
SWAP,KSM-USDT-SWAP,47424099,684334395897384970,null,684334395909967885,null,53.93,123.0,sell,net,T,USDT,-0.1990017,1709430034000,2
SWAP,KSM-USDT-SWAP,47424376,684334395897384970,null,684335294988390400,null,53.85,49.0,sell,net,M,USDT,-0.0211092,1709430248000,2
SWAP,KSM-USDT-SWAP,47424381,684334395897384970,null,684335295000973317,null,53.85,100.0,sell,net,M,USDT,-0.04308,1709430248000,2
SWAP,KSM-USDT-SWAP,47424385,684334395897384970,null,684335295000973376,null,53.85,100.0,sell,net,M,USDT,-0.04308,1709430248000,2
SWAP,KSM-USDT-SWAP,47424332,684334395897384970,null,684335294845784112,null,53.85,100.0,sell,net,M,USDT,-0.04308,1709430248000,2
SWAP,KSM-USDT-SWAP,47424157,684334395897384970,null,684334710692483106,null,53.87,2.0,sell,net,T,USDT,-0.0032322,1709430109000,2
SWAP,KSM-USDT-SWAP,47424095,684334395897384970,null,684334395909967876,null,53.93,1.0,sell,net,T,USDT,-0.0016179,1709430034000,2
SWAP,SHIB-USDT-SWAP,180816569,684347665928654873,null,684347674690555907,null,0.000022176,127.0,sell,net,M,USDT,-0.22530816,1709433200000,2
SWAP,SHIB-USDT-SWAP,180816591,684347665928654873,null,684347677345550369,null,0.000022176,6.0,sell,net,M,USDT,-0.01064448,1709433200000,2
SWAP,SHIB-USDT-SWAP,180816595,684347665928654873,null,684347677697871913,null,0.000022176,89.0,sell,net,M,USDT,-0.15789312,1709433200000,2
SWAP,SHIB-USDT-SWAP,180816599,684347665928654873,null,684347678842916892,null,0.000022176,91.0,sell,net,M,USDT,-0.16144128,1709433201000,2
SWAP,SHIB-USDT-SWAP,180816594,684347665928654873,null,684347677534294046,null,0.000022176,4.0,sell,net,M,USDT,-0.00709632,1709433200000,2
SWAP,SHIB-USDT-SWAP,180816592,684347665928654873,null,684347677517516828,null,0.000022176,1205.0,sell,net,M,USDT,-2.1377664,1709433200000,2
SWAP,SHIB-USDT-SWAP,180816598,684347665928654873,null,684347678486401050,null,0.000022176,104.0,sell,net,M,USDT,-0.18450432,1709433201000,2
SWAP,SHIB-USDT-SWAP,180816593,684347665928654873,null,684347677530099714,null,0.000022176,14.0,sell,net,M,USDT,-0.02483712,1709433200000,2
SWAP,SHIB-USDT-SWAP,180816597,684347665928654873,null,684347677966307329,null,0.000022176,20.0,sell,net,M,USDT,-0.0354816,1709433200000,2
SWAP,SHIB-USDT-SWAP,180816561,684347665928654873,null,684347665941237760,null,0.000022176,1.0,sell,net,T,USDT,-0.0066528,1709433198000,2
SWAP,SHIB-USDT-SWAP,180816596,684347665928654873,null,684347677697871917,null,0.000022176,89.0,sell,net,M,USDT,-0.15789312,1709433200000,2
SWAP,TIA-USDT-SWAP,77850055,690486377767550976,null,690486601008783366,null,13.42,16.0,buy,net,M,USDT,-0.010736,1710896834000,1
SWAP,TIA-USDT-SWAP,77850361,690486377767550976,null,690486811810308097,null,13.42,10.0,buy,net,M,USDT,-0.00671,1710896884000,1
SWAP,TIA-USDT-SWAP,77850051,690486377767550976,null,690486600673239093,null,13.42,26.0,buy,net,M,USDT,-0.017446,1710896834000,1
SWAP,TIA-USDT-SWAP,77850084,690486377767550976,null,690486617471426576,null,13.42,60.0,buy,net,M,USDT,-0.04026,1710896838000,1
SWAP,TIA-USDT-SWAP,77850351,690486377767550976,null,690486811751587983,null,13.42,241.0,buy,net,M,USDT,-0.161711,1710896884000,1
SWAP,TIA-USDT-SWAP,77850362,690486377767550976,null,690486811814502587,null,13.42,66.0,buy,net,M,USDT,-0.044286,1710896884000,1
SWAP,TIA-USDT-SWAP,77849805,690486377767550976,null,690486377783730186,null,13.419,4.0,buy,net,T,USDT,-0.013419,1710896781000,1
SWAP,TIA-USDT-SWAP,77850061,690486377767550976,null,690486602644562046,null,13.42,16.0,buy,net,M,USDT,-0.010736,1710896834000,1
SWAP,TIA-USDT-SWAP,77850360,690486377767550976,null,690486811801919603,null,13.42,911.0,buy,net,M,USDT,-0.611281,1710896884000,1
SWAP,TIA-USDT-SWAP,77849846,690486377767550976,null,690486407043194954,null,13.42,10.0,buy,net,M,USDT,-0.00671,1710896788000,1
SWAP,TIA-USDT-SWAP,77850056,690486377767550976,null,690486601012977687,null,13.42,11.0,buy,net,M,USDT,-0.007381,1710896834000,1
SWAP,TIA-USDT-SWAP,77850075,690486377767550976,null,690486617446260787,null,13.42,116.0,buy,net,M,USDT,-0.077836,1710896838000,1
SWAP,TIA-USDT-SWAP,77850081,690486377767550976,null,690486617454649384,null,13.42,23.0,buy,net,M,USDT,-0.015433,1710896838000,1
SWAP,TIA-USDT-SWAP,77850063,690486377767550976,null,690486602673922150,null,13.42,157.0,buy,net,M,USDT,-0.105347,1710896834000,1
SWAP,TIA-USDT-SWAP,77850181,690486377767550976,null,690486708257136641,null,13.42,1.0,buy,net,ABC,USDT,-0.000671,1710896859000,1
SWAP,TIA-USDT-SWAP,77849812,690486377767550976,null,690486377842450440,null,13.42,209.0,buy,net,M,USDT,-0.140239,1710896781000,1
SWAP,TIA-USDT-SWAP,77850079,690486377767550976,null,690486617450455081,null,13.42,116.0,buy,net,M,USDT,-0.077836,1710896838000,1
SWAP,TIA-USDT-SWAP,77849802,690486377767550976,null,690486377779535900,null,13.418,28.0,buy,net,T,USDT,-0.093926,1710896781000,1
SWAP,TIA-USDT-SWAP,77850082,690486377767550976,null,690486617454649411,null,13.42,44.0,buy,net,M,USDT,-0.029524,1710896838000,1
SWAP,TIA-USDT-SWAP,77850359,690486377767550976,null,690486811793530993,null,13.42,10.0,buy,net,M,USDT,-0.00671,1710896884000,1
SWAP,TIA-USDT-SWAP,77850064,690486377767550976,null,690486602707476504,null,13.42,44.0,buy,net,M,USDT,-0.029524,1710896834000,1
SWAP,TIA-USDT-SWAP,77850078,690486377767550976,null,690486617450455051,null,13.42,87.0,buy,net,M,USDT,-0.058377,1710896838000,1
SWAP,TIA-USDT-SWAP,77850182,690486377767550976,null,690486708257136642,null,13.42,20.0,buy,net,M,USDT,-0.01342,1710896859000,1
SWAP,TIA-USDT-SWAP,77850074,690486377767550976,null,690486617446260782,null,13.42,86.0,buy,net,M,USDT,-0.057706,1710896838000,1
SWAP,TIA-USDT-SWAP,77849806,690486377767550976,null,690486377783730188,null,13.42,12.0,buy,net,T,USDT,-0.04026,1710896781000,1
SWAP,TIA-USDT-SWAP,77849803,690486377767550976,null,690486377783730179,null,13.419,12.0,buy,net,T,USDT,-0.040257,1710896781000,1
SWAP,TIA-USDT-SWAP,77850083,690486377767550976,null,690486617467232268,null,13.42,86.0,buy,net,M,USDT,-0.057706,1710896838000,1
SWAP,TIA-USDT-SWAP,77850363,690486377767550976,null,690486811827085418,null,13.42,10.0,buy,net,M,USDT,-0.00671,1710896884000,1
SWAP,TIA-USDT-SWAP,77850066,690486377767550976,null,690486603214987264,null,13.42,11.0,buy,net,M,USDT,-0.007381,1710896834000,1
SWAP,TIA-USDT-SWAP,77849801,690486377767550976,null,690486377779535898,null,13.416,1.0,buy,net,T,USDT,-0.003354,1710896781000,1
SWAP,TIA-USDT-SWAP,77850350,690486377767550976,null,690486811747393630,null,13.42,95.0,buy,net,M,USDT,-0.063745,1710896884000,1
SWAP,TIA-USDT-SWAP,77850080,690486377767550976,null,690486617454649381,null,13.42,74.0,buy,net,M,USDT,-0.049654,1710896838000,1
SWAP,TIA-USDT-SWAP,77850177,690486377767550976,null,690486708227776522,null,13.42,2.0,buy,net,M,USDT,-0.001342,1710896859000,1
SWAP,TIA-USDT-SWAP,77850053,690486377767550976,null,690486600908120070,null,13.42,7.0,buy,net,M,USDT,-0.004697,1710896834000,1
SWAP,TIA-USDT-SWAP,77850062,690486377767550976,null,690486602669727917,null,13.42,149.0,buy,net,M,USDT,-0.099979,1710896834000,1
SWAP,TIA-USDT-SWAP,77849804,690486377767550976,null,690486377783730185,null,13.419,25.0,buy,net,T,USDT,-0.08386875,1710896781000,1
SWAP,TIA-USDT-SWAP,77850179,690486377767550976,null,690486708231970825,null,13.42,19.0,buy,net,M,USDT,-0.012749,1710896859000,1
SWAP,TIA-USDT-SWAP,77850065,690486377767550976,null,690486602829111338,null,13.42,37.0,buy,net,M,USDT,-0.024827,1710896834000,1
SWAP,TIA-USDT-SWAP,77850178,690486377767550976,null,690486708231970817,null,13.42,17.0,buy,net,M,USDT,-0.011407,1710896859000,1
SWAP,TIA-USDT-SWAP,77850354,690486377767550976,null,690486811759976543,null,13.42,17.0,buy,net,M,USDT,-0.011407,1710896884000,1
SWAP,TIA-USDT-SWAP,77850076,690486377767550976,null,690486617446260791,null,13.42,258.0,buy,net,M,USDT,-0.173118,1710896838000,1
SWAP,TIA-USDT-SWAP,77850355,690486377767550976,null,690486811764170887,null,13.42,287.0,buy,net,M,USDT,-0.192577,1710896884000,1
SWAP,TIA-USDT-SWAP,77850356,690486377767550976,null,690486811764170927,null,13.42,109.0,buy,net,M,USDT,-0.073139,1710896884000,1
SWAP,TIA-USDT-SWAP,77850357,690486377767550976,null,690486811764170951,null,13.42,248.0,buy,net,M,USDT,-0.166408,1710896884000,1
SWAP,TIA-USDT-SWAP,77850358,690486377767550976,null,690486811776753863,null,13.42,36.0,buy,net,M,USDT,-0.024156,1710896884000,1
SWAP,TIA-USDT-SWAP,77850349,690486377767550976,null,690486811747393594,null,13.42,24.0,buy,net,M,USDT,-0.016104,1710896884000,1
SWAP,TIA-USDT-SWAP,77850085,690486377767550976,null,690486617471426612,null,13.42,43.0,buy,net,M,USDT,-0.028853,1710896838000,1
SWAP,TIA-USDT-SWAP,77850353,690486377767550976,null,690486811755782282,null,13.42,10.0,buy,net,M,USDT,-0.00671,1710896884000,1
SWAP,TIA-USDT-SWAP,77849808,690486377767550976,null,690486377783730190,null,13.42,130.0,buy,net,T,USDT,-0.43615,1710896781000,1
SWAP,TIA-USDT-SWAP,77850184,690486377767550976,null,690486708320051208,null,13.42,39.0,buy,net,M,USDT,-0.026169,1710896859000,1
SWAP,TIA-USDT-SWAP,77849807,690486377767550976,null,690486377783730189,null,13.42,8.0,buy,net,T,USDT,-0.02684,1710896781000,1
SWAP,TIA-USDT-SWAP,77850077,690486377767550976,null,690486617446260792,null,13.42,144.0,buy,net,M,USDT,-0.096624,1710896838000,1
SWAP,TIA-USDT-SWAP,77850364,690486377767550976,null,690486811869028477,null,13.42,763.0,buy,net,M,USDT,-0.511973,1710896884000,1
SWAP,TIA-USDT-SWAP,77850352,690486377767550976,null,690486811755782164,null,13.42,15.0,buy,net,M,USDT,-0.010065,1710896884000,1
SWAP,FLOW-USDT-SWAP,6931667,692619796748222464,null,692619796760211456,null,1.3883,41.0,sell,net,T,USDT,-0.14230075,1711405427000,2
SWAP,FLOW-USDT-SWAP,6931685,692619796748222464,null,692619810827907072,null,1.388,1.0,sell,net,M,USDT,-0.000694,1711405431000,2
SWAP,FLOW-USDT-SWAP,6931672,692619796748222464,null,692619796760211469,null,1.3882,40.0,sell,net,T,USDT,-0.13882,1711405427000,2
SWAP,FLOW-USDT-SWAP,6931673,692619796748222464,null,692619796760211471,null,1.3881,10.0,sell,net,T,USDT,-0.0347025,1711405427000,2
SWAP,FLOW-USDT-SWAP,6931699,692619796748222464,null,692619948694679580,null,1.388,1851.0,sell,net,M,USDT,-1.284594,1711405464000,2
SWAP,FLOW-USDT-SWAP,6931675,692619796748222464,null,692619796760211473,null,1.3881,19.0,sell,net,T,USDT,-0.06593475,1711405427000,2
SWAP,FLOW-USDT-SWAP,6931669,692619796748222464,null,692619796760211463,null,1.3882,21.0,sell,net,T,USDT,-0.0728805,1711405427000,2
SWAP,FLOW-USDT-SWAP,6931698,692619796748222464,null,692619948677902369,null,1.388,941.0,sell,net,M,USDT,-0.653054,1711405464000,2
SWAP,FLOW-USDT-SWAP,6931666,692619796748222464,null,692619796756017191,null,1.3885,21.0,sell,net,T,USDT,-0.07289625,1711405427000,2
SWAP,FLOW-USDT-SWAP,6931682,692619796748222464,null,692619796827320322,null,1.388,6.0,sell,net,M,USDT,-0.004164,1711405427000,2
SWAP,FLOW-USDT-SWAP,6931680,692619796748222464,null,692619796810543108,null,1.388,54.0,sell,net,M,USDT,-0.037476,1711405427000,2
SWAP,FLOW-USDT-SWAP,6931694,692619796748222464,null,692619946475892763,null,1.388,42.0,sell,net,M,USDT,-0.029148,1711405463000,2
SWAP,FLOW-USDT-SWAP,6931693,692619796748222464,null,692619946475892761,null,1.388,40.0,sell,net,M,USDT,-0.02776,1711405463000,2
SWAP,FLOW-USDT-SWAP,6931676,692619796748222464,null,692619796760211475,null,1.388,21.0,sell,net,T,USDT,-0.07287,1711405427000,2
SWAP,FLOW-USDT-SWAP,6931670,692619796748222464,null,692619796760211465,null,1.3882,21.0,sell,net,T,USDT,-0.0728805,1711405427000,2
SWAP,FLOW-USDT-SWAP,6931677,692619796748222464,null,692619796760211480,null,1.388,10.0,sell,net,T,USDT,-0.0347,1711405427000,2
SWAP,FLOW-USDT-SWAP,6931681,692619796748222464,null,692619796823126037,null,1.388,1.0,sell,net,M,USDT,-0.000694,1711405427000,2
SWAP,FLOW-USDT-SWAP,6931668,692619796748222464,null,692619796760211460,null,1.3883,39.0,sell,net,T,USDT,-0.13535925,1711405427000,2
SWAP,FLOW-USDT-SWAP,6931697,692619796748222464,null,692619946522030089,null,1.388,34.0,sell,net,M,USDT,-0.023596,1711405463000,2
SWAP,FLOW-USDT-SWAP,6931695,692619796748222464,null,692619946496864279,null,1.388,84.0,sell,net,M,USDT,-0.058296,1711405463000,2
SWAP,FLOW-USDT-SWAP,6931671,692619796748222464,null,692619796760211468,null,1.3882,19.0,sell,net,T,USDT,-0.0659395,1711405427000,2
SWAP,FLOW-USDT-SWAP,6931696,692619796748222464,null,692619946501058561,null,1.388,42.0,sell,net,M,USDT,-0.029148,1711405463000,2
SWAP,FLOW-USDT-SWAP,6931678,692619796748222464,null,692619796760211483,null,1.388,24.0,sell,net,T,USDT,-0.08328,1711405427000,2
SWAP,FLOW-USDT-SWAP,6931674,692619796748222464,null,692619796760211472,null,1.3881,48.0,sell,net,T,USDT,-0.166572,1711405427000,2
SWAP,FLOW-USDT-SWAP,6931679,692619796748222464,null,692619796806348836,null,1.388,31.0,sell,net,M,USDT,-0.021514,1711405427000,2
SWAP,FLOW-USDT-SWAP,6931683,692619796748222464,null,692619796982509572,null,1.388,39.0,sell,net,M,USDT,-0.027066,1711405427000,2
SWAP,XTZ-USDT-SWAP,46353811,681640785196331012,null,681641383216001035,null,1.1015,192.0,sell,net,M,USDT,-0.01691904,1708787970000,2
SWAP,XTZ-USDT-SWAP,46353797,681640785196331012,null,681641376559640578,null,1.1015,230.0,sell,net,M,USDT,-0.0202676,1708787968000,2
SWAP,XTZ-USDT-SWAP,46353817,681640785196331012,null,681641383337635854,null,1.1015,30.0,sell,net,M,USDT,-0.0026436,1708787970000,2
SWAP,XTZ-USDT-SWAP,46353829,681640785196331012,null,681641400517505065,null,1.1015,245.0,sell,net,M,USDT,-0.0215894,1708787974000,2
SWAP,XTZ-USDT-SWAP,46353742,681640785196331012,null,681640785208913924,null,1.1015,280.0,sell,net,T,USDT,-0.092526,1708787827000,2
SWAP,XTZ-USDT-SWAP,46353814,681640785196331012,null,681641383249555478,null,1.1015,230.0,sell,net,M,USDT,-0.0202676,1708787970000,2
SWAP,XTZ-USDT-SWAP,46353801,681640785196331012,null,681641376589000754,null,1.1015,168.0,sell,net,M,USDT,-0.01480416,1708787968000,2
SWAP,XTZ-USDT-SWAP,46353799,681640785196331012,null,681641376568029191,null,1.1015,30.0,sell,net,M,USDT,-0.0026436,1708787968000,2
SWAP,XTZ-USDT-SWAP,46353808,681640785196331012,null,681641383207612426,null,1.1015,1251.0,sell,net,M,USDT,-0.11023812,1708787970000,2
SWAP,XTZ-USDT-SWAP,46353773,681640785196331012,null,681641101010644999,null,1.1015,105.0,sell,net,M,USDT,-0.0092526,1708787902000,2
SWAP,XTZ-USDT-SWAP,46353788,681640785196331012,null,681641255558164526,null,1.1015,178.0,sell,net,M,USDT,-0.01568536,1708787939000,2
SWAP,XTZ-USDT-SWAP,46353738,681640785196331012,null,681640785204719634,null,1.1016,230.0,sell,net,T,USDT,-0.0760104,1708787827000,2
SWAP,XTZ-USDT-SWAP,46353735,681640785196331012,null,681640785204719629,null,1.1017,219.0,sell,net,T,USDT,-0.07238169,1708787827000,2
SWAP,XTZ-USDT-SWAP,46353812,681640785196331012,null,681641383224389646,null,1.1015,86.0,sell,net,M,USDT,-0.00757832,1708787970000,2
SWAP,XTZ-USDT-SWAP,46353809,681640785196331012,null,681641383207612466,null,1.1015,207.0,sell,net,M,USDT,-0.01824084,1708787970000,2
SWAP,XTZ-USDT-SWAP,46353820,681640785196331012,null,681641396612608056,null,1.1015,219.0,sell,net,M,USDT,-0.01929828,1708787973000,2
SWAP,XTZ-USDT-SWAP,46353826,681640785196331012,null,681641400462979139,null,1.1015,802.0,sell,net,M,USDT,-0.07067224,1708787974000,2
SWAP,XTZ-USDT-SWAP,46353815,681640785196331012,null,681641383249555489,null,1.1015,71.0,sell,net,M,USDT,-0.00625652,1708787970000,2
SWAP,XTZ-USDT-SWAP,46353823,681640785196331012,null,681641400412647531,null,1.1015,88.0,sell,net,M,USDT,-0.00775456,1708787974000,2
SWAP,XTZ-USDT-SWAP,46353798,681640785196331012,null,681641376559640582,null,1.1015,230.0,sell,net,M,USDT,-0.0202676,1708787968000,2
SWAP,XTZ-USDT-SWAP,46353792,681640785196331012,null,681641376496726024,null,1.1015,1238.0,sell,net,M,USDT,-0.10909256,1708787968000,2
SWAP,XTZ-USDT-SWAP,46353795,681640785196331012,null,681641376534474758,null,1.1015,460.0,sell,net,M,USDT,-0.0405352,1708787968000,2
SWAP,XTZ-USDT-SWAP,46353806,681640785196331012,null,681641383195029521,null,1.1015,459.0,sell,net,M,USDT,-0.04044708,1708787970000,2
SWAP,XTZ-USDT-SWAP,46353803,681640785196331012,null,681641383178252289,null,1.1015,2542.0,sell,net,M,USDT,-0.22400104,1708787970000,2
